State,City,Lat,Lon
IL,Mount prospect,42.0664167,-87.9372908
IL,Mount vernon,38.3172714,-88.9031201
IL,Mount zion,39.7714252,-88.8742405
IL,Mundelein,42.263079,-88.00396529999999
IL,Murphysboro,37.7644952,-89.3350888
IL,Naperville,41.7508391,-88.1535352
IL,New lenox,41.5119761,-87.9656098
IL,Niles,42.0189191,-87.80284019999999
IL,Normal,40.5142026,-88.9906312
IL,Norridge,41.9633641,-87.82728399999999
IL,North aurora,41.8061399,-88.3272952
IL,Northbrook,42.1275267,-87.82895479999999
IL,Northfield,42.09975,-87.7808967
IL,Northlake,41.9172526,-87.8956185
IL,Oak brook,41.8397865,-87.95355339999999
IL,Oak forest,41.6028116,-87.74393839999999
IL,Oak lawn,41.719978,-87.7479528
IL,Oak park,41.8850317,-87.7845025
IL,Olney,38.7308811,-88.0853154
IL,Orland park,41.6303103,-87.85394250000002
IL,Oswego,41.6828074,-88.35145960000001
IL,Ottawa,41.3455892,-88.8425769
IL,Palatine,42.1103041,-88.03424000000001
IL,Palos heights,41.6680885,-87.7964416
IL,Palos hills,41.6966992,-87.8169984
IL,Pana,39.3889311,-89.0800809
IL,Paris,39.611146,-87.6961374
IL,Park forest,41.4914236,-87.6744891
IL,Park ridge,42.0111412,-87.84061919999999
IL,Pekin,40.5675388,-89.640658
IL,Peoria,40.6936488,-89.5889864
IL,Peoria heights,40.7472594,-89.5739845
IL,Peru,41.3275349,-89.1289728
IL,Pinckneyville,38.0803286,-89.38203209999999
IL,Pingree grove,42.06863670000001,-88.41341589999999
IL,Plainfield,41.632223,-88.2120315
IL,Plano,41.6628076,-88.5370197
IL,Pontiac,40.8808666,-88.62978389999999
IL,Pontoon beach,38.7317158,-90.0803839
IL,Poplar grove,42.3683521,-88.822047
IL,Posen,41.6317008,-87.681437
IL,Princeton,41.3680919,-89.4648145
IL,Prospect heights,42.0953049,-87.9375694
IL,Quincy,39.9356016,-91.4098726
IL,Rantoul,40.3083672,-88.1558785
IL,Richton park,41.484479,-87.7033787
IL,Riverdale,41.63336779999999,-87.6331021
IL,River forest,41.8978091,-87.81394829999999
IL,River grove,41.9258642,-87.83589429999999
IL,Riverside,41.8350316,-87.8228357
IL,Robbins,41.6439227,-87.7036602
IL,Robinson,39.0053201,-87.7391935
IL,Rochelle,41.9239178,-89.0687073
IL,Rock falls,41.7797533,-89.68899669999999
IL,Rockford,42.2711311,-89.0939952
IL,Rock island,41.5094771,-90.5787476
IL,Rockton,42.4525157,-89.07233169999999
IL,Rolling meadows,42.0841936,-88.0131275
IL,Romeoville,41.6475306,-88.0895061
IL,Roscoe,42.4133505,-89.0092741
IL,Roselle,41.9847504,-88.07979329999999
IL,Round lake,42.353355,-88.0934145
IL,Round lake beach,42.37168810000001,-88.0900815
IL,Round lake park,42.3569661,-88.0767474
IL,St. charles,41.9141945,-88.3086867
IL,Salem,38.6269929,-88.9456158
IL,Sandwich,41.6458634,-88.6217432
IL,Sauk village,41.4883685,-87.5675414
IL,Savoy,40.054753,-88.2517165
IL,Schaumburg,42.0333607,-88.0834059
IL,Schiller park,41.95586369999999,-87.8708965
IL,Shiloh,38.5614383,-89.8973233
IL,Silvis,41.51225609999999,-90.4151301
IL,Skokie,42.0324025,-87.7416246
IL,South beloit,42.4930708,-89.0367763
IL,South elgin,41.9941938,-88.29229959999999
IL,South holland,41.6008681,-87.60698939999999
IL,Springfield,39.78172130000001,-89.6501481
IL,Spring grove,42.4436308,-88.23647749999999
IL,Spring valley,41.3275352,-89.1998076
IL,Staunton,39.0122684,-89.7912063
IL,Steger,41.4700348,-87.636432
IL,Sterling,41.788642,-89.69621939999999
IL,Stickney,41.821421,-87.7828339
IL,Streamwood,42.0255827,-88.17840849999999
IL,Streator,41.12086679999999,-88.835352
IL,Sugar grove,41.7614181,-88.443686
IL,Swansea,38.5339392,-89.9889936
IL,Sycamore,41.9889173,-88.6867538
IL,Taylorville,39.548935,-89.294533
IL,Tinley park,41.5731442,-87.7932939
IL,Troy,38.7292147,-89.8831541
IL,University park,41.44003439999999,-87.6833769
IL,Urbana,40.1105875,-88.2072697
IL,Vandalia,38.9606009,-89.0936778
IL,Vernon hills,42.23933230000001,-87.9653565
IL,Villa park,41.8897519,-87.98895429999999
IL,Warrenville,41.81780699999999,-88.17340209999999
IL,Washington,40.7036482,-89.4073123
IL,Waterloo,38.3358857,-90.14983409999999
IL,Watseka,40.7761465,-87.7364218
IL,Wauconda,42.2589122,-88.1392474
IL,Waukegan,42.3636331,-87.84479379999999
IL,Westchester,41.8498339,-87.8806738
IL,West chicago,41.8847507,-88.2039607
IL,Western springs,41.8097532,-87.9006155
IL,West frankfort,37.8985966,-88.9233622
IL,Westmont,41.7958639,-87.9756175
IL,Wheaton,41.8661403,-88.1070127
IL,Wheeling,42.1391927,-87.9289591
IL,Willowbrook,41.7697533,-87.9358931
IL,Willow springs,41.74086519999999,-87.86033429999999
IL,Wilmette,42.0722513,-87.7228384
IL,Wilmington,41.3078093,-88.1467243
IL,Winfield,41.8616956,-88.1609031
IL,Winnetka,42.10808340000001,-87.735895
IL,Winthrop harbor,42.4789097,-87.8236841
IL,Wood dale,41.9633625,-87.9789562
IL,Woodridge,41.7469749,-88.0503406
IL,Wood river,38.861159,-90.0976069
IL,Woodstock,42.3147436,-88.44870209999999
IL,Worth,41.6897548,-87.79727539999999
IL,Yorkville,41.6411409,-88.44729480000001
IL,Zion,42.4461322,-87.83285049999999
IN,Alexandria,40.2628184,-85.675809
IN,Anderson,40.1053196,-85.6802541
IN,Angola,41.6347726,-84.9994088
IN,Auburn,41.3669942,-85.0588575
IN,Avon,39.7628227,-86.3997167
IN,Bargersville,39.5208818,-86.16776569999999
IN,Batesville,39.3000511,-85.222184
IN,Bedford,38.8611619,-86.4872149
IN,Beech grove,39.7219884,-86.0899847
IN,Bloomington,39.165325,-86.52638569999999
IN,Bluffton,40.7386579,-85.17163680000002
IN,Boonville,38.0492131,-87.27417229999999
IN,Brazil,39.523652,-87.1250154
IN,Brownsburg,39.8433769,-86.39777350000001
IN,Carmel,39.978371,-86.1180435
IN,Cedar lake,41.3647578,-87.4411473
IN,Charlestown,38.45312,-85.6702406
IN,Chesterton,41.6105937,-87.06419919999999
IN,Clarksville,38.2967362,-85.759963
IN,Columbia city,41.15726859999999,-85.4883127
IN,Columbus,39.2014404,-85.9213796
IN,Connersville,39.6411589,-85.1410748
IN,Crawfordsville,40.0411536,-86.87445160000001
IN,Crown point,41.4169806,-87.3653135
IN,Danville,39.7606013,-86.5263879
IN,Decatur,40.830603,-84.9291329
IN,Dyer,41.4942021,-87.52170679999999
IN,East chicago,41.63920239999999,-87.4547635
IN,Elkhart,41.6819935,-85.9766671
IN,Ellettsville,39.2339348,-86.6250008
IN,Elwood,40.27698340000001,-85.8419246
IN,Evansville,37.9715592,-87.5710898
IN,Fishers,39.9567548,-86.01335
IN,Fort wayne,41.079273,-85.1393513
IN,Frankfort,40.2794809,-86.5108355
IN,Franklin,39.4806055,-86.0549863
IN,Garrett,41.3494939,-85.1355267
IN,Gary,41.5933696,-87.3464271
IN,Gas city,40.4872625,-85.6130311
IN,Goshen,41.5822716,-85.8344383
IN,Greencastle,39.6444898,-86.8647316
IN,Greenfield,39.785043,-85.7694226
IN,Greensburg,39.3372722,-85.483581
IN,Greenwood,39.6136578,-86.10665259999999
IN,Griffith,41.5283693,-87.42364970000001
IN,Hammond,41.5833688,-87.5000412
IN,Hartford city,40.451154,-85.36997199999999
IN,Highland,41.5536468,-87.451984
IN,Hobart,41.5322592,-87.2550353
IN,Huntertown,41.228382,-85.17247259999999
IN,Huntingburg,38.2989422,-86.9549971
IN,Huntington,40.8831011,-85.49747599999999
IN,Jasper,38.3914418,-86.9311094
IN,Jeffersonville,38.2775702,-85.7371847
IN,Kendallville,41.4414384,-85.2649754
IN,Kokomo,40.486427,-86.13360329999999
IN,Lafayette,40.4167022,-86.87528689999999
IN,Lake station,41.5750369,-87.23892459999999
IN,La porte,41.611143,-86.7227195
IN,Lawrence,39.8386516,-86.0252612
IN,Lebanon,40.0483744,-86.4691677
IN,Linton,39.0347666,-87.1658458
IN,Logansport,40.7544843,-86.3566659
IN,Lowell,41.2914243,-87.4205903
IN,Mccordsville,39.8942911,-85.91978379999999
IN,Madison,38.7358933,-85.37995769999999
IN,Marion,40.5583739,-85.6591442
IN,Martinsville,39.42782529999999,-86.4283279
IN,Merrillville,41.4828144,-87.33281389999999
IN,Michigan city,41.70753939999999,-86.8950297
IN,Mishawaka,41.6619927,-86.15861559999999
IN,Monticello,40.7453169,-86.7647343
IN,Mooresville,39.6128243,-86.37415999999999
IN,Mount vernon,37.9322662,-87.8950267
IN,Muncie,40.1933767,-85.3863599
IN,Munster,41.5644798,-87.5125412
IN,Nappanee,41.4428253,-86.00138749999999
IN,New albany,38.2856247,-85.8241312
IN,New castle,39.928935,-85.3702476
IN,New haven,41.0706042,-85.0144124
IN,Noblesville,40.0455917,-86.0085955
IN,North manchester,41.0006005,-85.768597
IN,North vernon,39.006165,-85.6235796
IN,Peru,40.7536528,-86.0688811
IN,Plainfield,39.70421229999999,-86.39943869999999
IN,Plymouth,41.3436554,-86.3097278
IN,Portage,41.5758707,-87.1761455
IN,Portland,40.43448950000001,-84.9777455
IN,Princeton,38.3553236,-87.5675222
IN,Rensselaer,40.9367045,-87.15085619999999
IN,Richmond,39.8289369,-84.8902382
IN,Rochester,41.0647645,-86.2158331
IN,Rushville,39.6092137,-85.4463594
IN,St. john,41.4500356,-87.4700381
IN,Salem,38.6056131,-86.101089
IN,Schererville,41.4789246,-87.4547605
IN,Sellersburg,38.3981216,-85.754964
IN,Seymour,38.9592201,-85.8902547
IN,Shelbyville,39.5214373,-85.7769238
IN,South bend,41.6763545,-86.25198979999999
IN,Speedway,39.792738,-86.250822
IN,Tell city,37.9514447,-86.76776629999999
IN,Terre haute,39.4667034,-87.41390919999999
IN,Tipton,40.2822598,-86.04109799999999
IN,Valparaiso,41.4730948,-87.0611412
IN,Vincennes,38.677269,-87.5286325
IN,Wabash,40.797821,-85.8205411
IN,Warsaw,41.2381,-85.8530469
IN,Washington,38.65921520000001,-87.172789
IN,Westfield,40.0428151,-86.1274888
IN,West lafayette,40.4258686,-86.90806549999999
IN,Westville,41.54142969999999,-86.9005825
IN,Whitestown,39.9972626,-86.3458296
IN,Winfield,41.4255832,-87.2390447
IN,Winona lake,41.2272668,-85.8219345
IN,Yorktown,40.1736547,-85.4941396
IN,Zionsville,39.9508733,-86.261937
IA,Algona,43.0699663,-94.233019
IA,Altoona,41.6435514,-93.47508359999999
IA,Ames,42.0307812,-93.63191309999999
IA,Anamosa,42.1083371,-91.28515940000001
IA,Ankeny,41.7317884,-93.6001278
IA,Atlantic,41.4036007,-95.0138776
IA,Bettendorf,41.56084999999999,-90.48344
IA,Bondurant,41.7019329,-93.4607681
IA,Boone,42.0597047,-93.8802273
IA,Burlington,40.8076529,-91.1128901
IA,Carroll,42.0655986,-94.86727929999999
IA,Cedar falls,42.5348993,-92.4453161
IA,Cedar rapids,41.9778795,-91.6656232
IA,Centerville,40.7290565,-92.8738196
IA,Charles city,43.0663612,-92.6724112
IA,Clarinda,40.7419352,-95.038313
IA,Clear lake,43.1435564,-93.3788108
IA,Clinton,41.8444735,-90.1887379
IA,Clive,41.6060873,-93.77235999999999
IA,Coralville,41.6822756,-91.5960643
IA,Council bluffs,41.2619444,-95.8608333
IA,Creston,41.0586002,-94.3613474
IA,Davenport,41.5236437,-90.5776367
IA,Decorah,43.30330559999999,-91.7857092
IA,Denison,42.024988,-95.3588867
IA,Des moines,41.5868353,-93.6249593
IA,De witt,41.8239952,-90.53896619999999
IA,Dubuque,42.5005583,-90.66457179999999
IA,Eldridge,41.65808639999999,-90.5845822
IA,Estherville,43.4013478,-94.8391532
IA,Fairfield,41.00761139999999,-91.9636914
IA,Fort dodge,42.4974694,-94.16801579999999
IA,Fort madison,40.6297634,-91.31453499999999
IA,Glenwood,41.0469437,-95.7425056
IA,Grimes,41.6883646,-93.7925199
IA,Grinnell,41.74340919999999,-92.7232456
IA,Hiawatha,42.0491958,-91.6815252
IA,Independence,42.4685978,-91.8893386
IA,Indianola,41.3580484,-93.5574376
IA,Iowa city,41.6611277,-91.5301683
IA,Iowa falls,42.51988679999999,-93.26457409999999
IA,Johnston,41.6709834,-93.7130493
IA,Keokuk,40.4044731,-91.3963966
IA,Knoxville,41.320343,-93.09966999999999
IA,Le mars,42.79415669999999,-96.1655778
IA,Manchester,42.4857853,-91.4579698
IA,Maquoketa,42.0689088,-90.6656914
IA,Marion,42.033279,-91.5968958
IA,Marshalltown,42.0494674,-92.90803749999999
IA,Mason city,43.1535728,-93.20103669999999
IA,Mount pleasant,40.9716959,-91.54877139999999
IA,Muscatine,41.424473,-91.0432051
IA,Nevada,42.0227184,-93.4523014
IA,Newton,41.7033177,-93.05735330000002
IA,Norwalk,41.47554600000001,-93.6788304
IA,Oelwein,42.6784949,-91.91195859999999
IA,Orange city,43.0072087,-96.0583523
IA,Osceola,41.0342618,-93.766759
IA,Oskaloosa,41.2916728,-92.6493595
IA,Ottumwa,41.01602930000001,-92.40830220000001
IA,Pella,41.4080327,-92.91640500000001
IA,Perry,41.8385964,-94.10717969999999
IA,Pleasant hill,41.5873903,-93.5196138
IA,Red oak,41.0170937,-95.2214477
IA,Sheldon,43.1812107,-95.8569539
IA,Sioux center,43.0797991,-96.1756935
IA,Sioux city,42.4963416,-96.40494079999999
IA,Spencer,43.1450748,-95.144318
IA,Spirit lake,43.4226192,-95.1022313
IA,Storm lake,42.6430359,-95.2019399
IA,Urbandale,41.6266555,-93.71216559999999
IA,Vinton,42.1646477,-92.01856509999999
IA,Washington,41.30140770000001,-91.69164169999999
IA,Waterloo,42.492786,-92.34257749999999
IA,Waukee,41.6119903,-93.8855768
IA,Waverly,42.7272032,-92.4668511
IA,Webster city,42.4694321,-93.8159149
IA,West des moines,41.5772115,-93.711332
IA,Winterset,41.3308237,-94.0138393
KS,Abilene,38.9172216,-97.2139094
KS,Andover,37.7139041,-97.1364294
KS,Arkansas city,37.0619736,-97.0383712
KS,Atchison,39.5630521,-95.12163559999999
KS,Augusta,37.6866844,-96.9767023
KS,Basehor,39.1416692,-94.9385762
KS,Bel aire,37.7708346,-97.25989129999999
KS,Bonner springs,39.059726,-94.8835754
KS,Chanute,37.6792135,-95.4572034
KS,Coffeyville,37.0373005,-95.6163665
KS,Colby,39.3958369,-101.0523773
KS,Concordia,39.5708354,-97.6625396
KS,Derby,37.5455735,-97.2689331
KS,De soto,38.9791709,-94.96857829999999
KS,Dodge city,37.7527982,-100.0170787
KS,El dorado,37.81724,-96.8622524
KS,Emporia,38.403903,-96.18166260000001
KS,Eudora,38.9433372,-95.09858070000001
KS,Fort scott,37.8397626,-94.7082951
KS,Garden city,37.9716898,-100.8726618
KS,Gardner,38.8108408,-94.9271868
KS,Great bend,38.3644567,-98.7648073
KS,Hays,38.8791783,-99.3267702
KS,Haysville,37.5644615,-97.3522675
KS,Hutchinson,38.0608445,-97.92977429999999
KS,Independence,37.2242358,-95.7083131
KS,Iola,37.9244799,-95.3999814
KS,Junction city,39.0286093,-96.83139779999999
KS,Kansas city,39.114053,-94.6274636
KS,Lansing,39.2486126,-94.90024129999999
KS,Lawrence,38.9716689,-95.2352501
KS,Leavenworth,39.3111112,-94.9224637
KS,Lenexa,38.9536174,-94.73357089999999
KS,Liberal,37.0430812,-100.920999
KS,Mcpherson,38.3708415,-97.66420869999999
KS,Mission,39.0277832,-94.6557914
KS,Mulvane,37.474464,-97.2439325
KS,Newton,38.0466779,-97.34503649999999
KS,Olathe,38.8813958,-94.81912849999999
KS,Ottawa,38.615768,-95.2686366
KS,Overland park,38.9822282,-94.6707917
KS,Paola,38.5722353,-94.8791294
KS,Parsons,37.34033840000001,-95.2610838
KS,Pittsburg,37.410884,-94.70496
KS,Prairie village,38.9916726,-94.6335684
KS,Pratt,37.6439071,-98.73759109999999
KS,Roeland park,39.0375053,-94.63217949999999
KS,Salina,38.8402805,-97.61142369999999
KS,Spring hill,38.7430645,-94.8255166
KS,Tonganoxie,39.109724,-95.0877465
KS,Topeka,39.0473451,-95.67515759999999
KS,Ulysses,37.5814095,-101.3551696
KS,Valley center,37.8347342,-97.3733759
KS,Wellington,37.26530040000001,-97.3717118
KS,Wichita,37.68717609999999,-97.33005299999999
KS,Winfield,37.2397486,-96.9955918
KY,Alexandria,38.9595078,-84.3879946
KY,Ashland,38.4784144,-82.63793869999999
KY,Bardstown,37.8092279,-85.46690249999999
KY,Bellevue,39.1064488,-84.478831
KY,Berea,37.568694,-84.2963223
KY,Bowling green,36.9685219,-86.4808043
KY,Campbellsville,37.3433974,-85.3419069
KY,Central city,37.2939322,-87.1233292
KY,Corbin,36.9486986,-84.0968761
KY,Covington,39.0836712,-84.5085536
KY,Cynthiana,38.3903526,-84.2941013
KY,Danville,37.6456329,-84.77217019999999
KY,Dayton,39.1128377,-84.4727197
KY,Edgewood,39.0186719,-84.58188799999999
KY,Elizabethtown,37.7030646,-85.8649408
KY,Erlanger,39.0167275,-84.60077729999999
KY,Flatwoods,38.5225804,-82.71710809999999
KY,Florence,38.9989499,-84.62661109999999
KY,Fort mitchell,39.0472046,-84.55991689999999
KY,Fort thomas,39.07506070000001,-84.4471633
KY,Fort wright,39.0511558,-84.5350292
KY,Frankfort,38.2009055,-84.87328350000001
KY,Franklin,36.722263,-86.57721769999999
KY,Georgetown,38.2097967,-84.55883109999999
KY,Glasgow,36.9958839,-85.91192149999999
KY,Harrodsburg,37.762298,-84.8432852
KY,Hazard,37.24954,-83.1932284
KY,Henderson,37.8361538,-87.59001339999999
KY,Highland heights,39.0331169,-84.4518854
KY,Hopkinsville,36.8656008,-87.4886186
KY,Independence,38.94311829999999,-84.54410899999999
KY,La grange,38.4075666,-85.37884679999999
KY,Lawrenceburg,38.0372967,-84.8966171
KY,Lebanon,37.5697868,-85.2527381
KY,Leitchfield,37.4800544,-86.2938637
KY,London,37.1289771,-84.08326459999999
KY,Lyndon,38.2567376,-85.60162749999999
KY,Madisonville,37.32810050000001,-87.4988882
KY,Mayfield,36.7417235,-88.6367154
KY,Maysville,38.6411854,-83.744365
KY,Middlesborough,36.6072567,-83.7142848
KY,Middletown,38.2453487,-85.53884889999999
KY,Monticello,36.8297937,-84.8491126
KY,Morehead,38.1839705,-83.4326841
KY,Mount sterling,38.0564679,-83.9432556
KY,Mount washington,38.0500627,-85.54578769999999
KY,Murray,36.6103334,-88.31476099999999
KY,Newport,39.091449,-84.4957757
KY,Nicholasville,37.8806341,-84.5729961
KY,Oak grove,36.6650471,-87.44278779999999
KY,Owensboro,37.7719074,-87.1111676
KY,Paducah,37.0833893,-88.6000478
KY,Paris,38.2097987,-84.2529869
KY,Pikeville,37.4792672,-82.5187629
KY,Princeton,37.1092162,-87.8819594
KY,Radcliff,37.8403456,-85.9491298
KY,Richmond,37.7478572,-84.2946539
KY,Russellville,36.8453199,-86.887219
KY,St. matthews,38.2435659,-85.63577889999999
KY,Shelbyville,38.2120144,-85.2235666
KY,Shepherdsville,37.9883991,-85.7157924
KY,Shively,38.2000701,-85.8227413
KY,Somerset,37.0920222,-84.6041084
KY,Taylor mill,38.9975616,-84.4963305
KY,Union,38.9458951,-84.68050099999999
KY,Versailles,38.05257599999999,-84.7299464
KY,Villa hills,39.0633933,-84.5929998
KY,Vine grove,37.8100674,-85.98135239999999
KY,Williamsburg,36.7434169,-84.15965609999999
KY,Wilmore,37.8620226,-84.6616105
KY,Winchester,37.990079,-84.17965029999999
LA,Abbeville,29.9746502,-92.13429210000001
LA,Alexandria,31.3112936,-92.4451371
LA,Baker,30.5882429,-91.16816299999999
LA,Bastrop,32.7562463,-91.8723497
LA,Baton rouge,30.4514677,-91.18714659999999
LA,Bogalusa,30.7910204,-89.8486858
LA,Bossier city,32.5159852,-93.7321228
LA,Breaux bridge,30.2735323,-91.8992837
LA,Broussard,30.147146,-91.9612305
LA,Carencro,30.317144,-92.04900959999999
LA,Central,30.554281,-91.036877
LA,Covington,30.4754702,-90.1009108
LA,Crowley,30.2140928,-92.3745761
LA,Denham springs,30.48685639999999,-90.95621249999999
LA,Deridder,30.8463055,-93.2890527
LA,Donaldsonville,30.1010323,-90.9928773
LA,Eunice,30.4943669,-92.4176324
LA,Franklin,29.7960399,-91.5015002
LA,Gonzales,30.2385294,-90.9200987
LA,Grambling,32.5276503,-92.7140402
LA,Gretna,29.9146493,-90.0539603
LA,Hammond,30.5043583,-90.46119949999999
LA,Houma,29.5957696,-90.71953479999999
LA,Jeanerette,29.9110378,-91.6634483
LA,Jennings,30.22242839999999,-92.657085
LA,Kenner,29.9940924,-90.2417434
LA,Lafayette,30.2240897,-92.0198427
LA,Lake charles,30.2265949,-93.2173758
LA,Leesville,31.1435194,-93.260998
LA,Mandeville,30.35825059999999,-90.06563109999999
LA,Marksville,31.1279652,-92.0662356
LA,Minden,32.6154278,-93.2868354
LA,Monroe,32.5093109,-92.1193012
LA,Morgan city,29.6993748,-91.20676999999999
LA,Natchitoches,31.7607195,-93.08627489999999
LA,New iberia,30.0035365,-91.81872849999999
LA,New orleans,29.95106579999999,-90.0715323
LA,Oakdale,30.8167525,-92.658557
LA,Opelousas,30.5335302,-92.081509
LA,Patterson,29.6932641,-91.3020502
LA,Pineville,31.3224044,-92.4343035
LA,Plaquemine,30.2890833,-91.23427439999999
LA,Ponchatoula,30.4388041,-90.4414762
LA,Port allen,30.4474878,-91.20732609999999
LA,Rayne,30.234925,-92.26846169999999
LA,Ruston,32.5232053,-92.63792699999999
LA,St. gabriel,30.25769529999999,-91.0992706
LA,St. martinville,30.1231441,-91.8294817
LA,Scott,30.2357569,-92.0945672
LA,Shreveport,32.5251516,-93.7501789
LA,Slidell,30.2751945,-89.78117449999999
LA,Springhill,33.0059692,-93.4668396
LA,Sulphur,30.2365943,-93.37737829999999
LA,Tallulah,32.4084765,-91.1867771
LA,Thibodaux,29.7957633,-90.82287099999999
LA,Ville platte,30.6879749,-92.2715157
LA,Walker,30.4879678,-90.86148779999999
LA,West monroe,32.5184775,-92.14763529999999
LA,Westwego,29.9060388,-90.14229619999999
LA,Youngsville,30.0996471,-91.9901206
LA,Zachary,30.64851909999999,-91.1564961
ME,Auburn,44.0978509,-70.2311655
ME,Augusta,44.3106241,-69.7794897
ME,Bangor,44.8016128,-68.7712257
ME,Bath,43.9106353,-69.82060229999999
ME,Belfast,44.4259092,-69.0064234
ME,Biddeford,43.4925843,-70.45338439999999
ME,Brewer,44.7967378,-68.7614246
ME,Caribou,46.8639995,-67.9980365
ME,Ellsworth,44.5434095,-68.4194641
ME,Gardiner,44.2300698,-69.77532219999999
ME,Lewiston,44.100351,-70.21477639999999
ME,Old town,44.9342349,-68.6453092
ME,Portland,43.6590993,-70.2568189
ME,Presque isle,46.68115299999999,-68.01586139999999
ME,Rockland,44.1036914,-69.1089293
ME,Saco,43.5009176,-70.4428286
ME,Sanford,43.4391627,-70.7742804
ME,South portland,43.6414716,-70.2408811
ME,Waterville,44.5520105,-69.6317121
ME,Westbrook,43.6770252,-70.3711617
MD,Aberdeen,39.5095556,-76.16411970000001
MD,Annapolis,38.9784453,-76.4921829
MD,Baltimore,39.2903848,-76.6121893
MD,Bel air,39.5359406,-76.34829309999999
MD,Bladensburg,38.9392779,-76.93386310000001
MD,Bowie,39.0067768,-76.77913649999999
MD,Brunswick,39.3142682,-77.6277679
MD,Cambridge,38.5631744,-76.0788292
MD,Chesapeake beach,38.6947907,-76.53365389999999
MD,Chestertown,39.21886629999999,-76.0690036
MD,Cheverly,38.92816699999999,-76.915807
MD,College park,38.9896967,-76.93776
MD,Cumberland,39.6528654,-78.7625185
MD,District heights,38.8576128,-76.8894171
MD,Easton,38.7742826,-76.0763305
MD,Elkton,39.60677889999999,-75.83327179999999
MD,Frederick,39.41426879999999,-77.4105409
MD,Frostburg,39.6581424,-78.92835699999999
MD,Fruitland,38.3220633,-75.6202029
MD,Gaithersburg,39.1434406,-77.2013705
MD,Greenbelt,39.0045544,-76.87552819999999
MD,Hagerstown,39.6417629,-77.71999319999999
MD,Hampstead,39.6048253,-76.8499774
MD,Havre de grace,39.5492792,-76.09161700000001
MD,Hyattsville,38.9559442,-76.9455301
MD,La plata,38.5292877,-76.97525139999999
MD,Laurel,39.0992752,-76.8483061
MD,Mount airy,39.3762145,-77.154704
MD,Mount rainier,38.9415,-76.9649751
MD,New carrollton,38.9657249,-76.88024829999999
MD,Ocean city,38.3365032,-75.0849058
MD,Poolesville,39.1459392,-77.4169311
MD,Riverdale park,38.963444,-76.9316408
MD,Rockville,39.0839973,-77.1527578
MD,Salisbury,38.3606736,-75.5993692
MD,Takoma park,38.9778882,-77.0074765
MD,Taneytown,39.6578773,-77.1744279
MD,Thurmont,39.6237094,-77.41082010000001
MD,Walkersville,39.48621259999999,-77.3519285
MD,Westminster,39.5753791,-76.9958149
MA,Attleboro,41.94454409999999,-71.2856082
MA,Barnstable town,41.7003208,-70.3002024
MA,Beverly,42.5584283,-70.880049
MA,Boston,42.3600825,-71.0588801
MA,Brockton,42.0834335,-71.0183787
MA,Cambridge,42.3736158,-71.10973349999999
MA,Chelsea,42.3917638,-71.0328284
MA,Chicopee,42.1487043,-72.6078672
MA,Everett,42.40843,-71.0536625
MA,Fall river,41.7014912,-71.1550451
MA,Fitchburg,42.5834228,-71.8022955
MA,Gardner,42.5750883,-71.998133
MA,Gloucester,42.6159285,-70.6619888
MA,Haverhill,42.7762015,-71.0772796
MA,Holyoke,42.2042586,-72.6162009
MA,Lawrence,42.7070354,-71.1631137
MA,Leominster,42.5250906,-71.759794
MA,Lowell,42.6334247,-71.31617179999999
MA,Lynn,42.46676300000001,-70.9494938
MA,Malden,42.4250964,-71.066163
MA,Marlborough,42.3459271,-71.5522874
MA,Medford,42.4184296,-71.1061639
MA,Melrose,42.4584292,-71.0661633
MA,New bedford,41.6362152,-70.93420499999999
MA,Newburyport,42.8125913,-70.87727509999999
MA,Newton,42.3370413,-71.20922139999999
MA,North adams,42.70091499999999,-73.1087148
MA,Northampton,42.3250896,-72.64120129999999
MA,Peabody,42.5278731,-70.9286609
MA,Pittsfield,42.4500845,-73.2453824
MA,Quincy,42.2528772,-71.0022705
MA,Revere,42.4084302,-71.0119948
MA,Salem,42.51954,-70.8967155
MA,Somerville,42.3875968,-71.0994968
MA,Springfield,42.1014831,-72.589811
MA,Taunton,41.900101,-71.0897674
MA,Waltham,42.3764852,-71.2356113
MA,Westfield,42.1250929,-72.749538
MA,Woburn,42.4792618,-71.1522765
MA,Worcester,42.2625932,-71.8022934
MI,Adrian,41.8975471,-84.03716589999999
MI,Albion,42.243097,-84.7530304
MI,Allegan,42.5291989,-85.8553031
MI,Allen park,42.2575385,-83.2110375
MI,Alma,43.3789199,-84.6597274
MI,Alpena,45.0616794,-83.4327528
MI,Ann arbor,42.2808256,-83.7430378
MI,Auburn hills,42.6875323,-83.2341028
MI,Battle creek,42.3211522,-85.17971419999999
MI,Bay city,43.5944677,-83.8888647
MI,Belding,43.0978094,-85.228906
MI,Benton harbor,42.1167065,-86.45418939999999
MI,Berkley,42.5030908,-83.1835389
MI,Big rapids,43.6980782,-85.4836557
MI,Birmingham,42.5467012,-83.21131919999999
MI,Brighton,42.5294773,-83.7802214
MI,Burton,42.99947179999999,-83.6163423
MI,Cadillac,44.2519526,-85.40116189999999
MI,Charlotte,42.5636478,-84.83582109999999
MI,Chelsea,42.3180919,-84.0205029
MI,Clawson,42.5333682,-83.14631659999999
MI,Coldwater,41.9403263,-85.00052149999999
MI,Dearborn,42.3222599,-83.17631449999999
MI,Dearborn heights,42.3369816,-83.27326269999999
MI,Detroit,42.331427,-83.0457538
